lsoa_code,borough,major_category,minor_category,value,year,month,crime_occurred
E01000069,Barking and Dagenham,Theft and Handling,Theft/Taking Of Motor Vehicle,2,2013,Oct,Yes
E01002726,Islington,Theft and Handling,Theft From Shops,0,2014,Dec,No
E01000415,Bexley,Violence Against the Person,Common Assault,0,2013,Sep,No
E01003864,Richmond upon Thames,Criminal Damage,Criminal Damage To Dwelling,1,2016,Nov,Yes
E01001889,Hammersmith and Fulham,Other Notifiable Offences,Other Notifiable,0,2015,May,No
E01003816,Richmond upon Thames,Other Notifiable Offences,Other Notifiable,0,2013,May,No
E01001360,Ealing,Theft and Handling,Other Theft,0,2016,Jun,No
E01002846,Kensington and Chelsea,Violence Against the Person,Offensive Weapon,0,2014,Mar,No
E01002960,Kingston upon Thames,Burglary,Burglary in a Dwelling,1,2015,Dec,Yes
E01001386,Ealing,Robbery,Business Property,0,2015,Aug,No
E01003579,Newham,Other Notifiable Offences,Other Notifiable,2,2014,Feb,Yes
E01004418,Waltham Forest,Theft and Handling,Other Theft,0,2014,Apr,No
E01001215,Ealing,Violence Against the Person,Other violence,0,2014,Jul,No
E01003626,Newham,Drugs,Drug Trafficking,0,2016,Jun,No
E01004530,Wandsworth,Theft and Handling,Theft From Motor Vehicle,0,2014,Feb,No
E01003083,Lambeth,Criminal Damage,Criminal Damage To Dwelling,0,2016,Jun,No
E01000449,Bexley,Drugs,Possession Of Drugs,0,2013,Feb,No
E01003087,Lambeth,Drugs,Possession Of Drugs,2,2015,Apr,Yes
E01000328,Bexley,Theft and Handling,Motor Vehicle Interference & Tampering,0,2016,May,No
E01004145,Sutton,Theft and Handling,Motor Vehicle Interference & Tampering,0,2013,Jul,No
E01004154,Sutton,Theft and Handling,Motor Vehicle Interference & Tampering,0,2013,Oct,No
E01000674,Bromley,Theft and Handling,Motor Vehicle Interference & Tampering,0,2016,Jun,No
E01032744,Ealing,Theft and Handling,Theft From Motor Vehicle,1,2015,Oct,Yes
E01004119,Sutton,Violence Against the Person,Assault with Injury,1,2016,May,Yes
E01001857,Hammersmith and Fulham,Violence Against the Person,Assault with Injury,1,2016,Sep,Yes
E01033573,Barnet,Violence Against the Person,Other violence,0,2014,May,No
E01001464,Enfield,Robbery,Business Property,0,2013,Jan,No
E01003774,Redbridge,Theft and Handling,Other Theft,0,2014,Aug,No
E01000475,Brent,Theft and Handling,Motor Vehicle Interference & Tampering,0,2013,Apr,No
E01000920,Camden,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2016,Mar,No
E01001842,Hackney,Burglary,Burglary in Other Buildings,0,2015,Jul,No
E01003426,Merton,Theft and Handling,Handling Stolen Goods,0,2015,Jul,No
E01000105,Barking and Dagenham,Theft and Handling,Motor Vehicle Interference & Tampering,0,2013,Mar,No
E01000762,Bromley,Criminal Damage,Criminal Damage To Motor Vehicle,0,2016,Jan,No
E01001330,Ealing,Other Notifiable Offences,Other Notifiable,1,2013,Aug,Yes
E01001581,Greenwich,Drugs,Possession Of Drugs,0,2013,Nov,No
E01004357,Waltham Forest,Theft and Handling,Handling Stolen Goods,0,2015,Aug,No
E01002347,Havering,Drugs,Possession Of Drugs,0,2015,Dec,No
E01000360,Bexley,Violence Against the Person,Common Assault,0,2015,Feb,No
E01004754,Westminster,Drugs,Other Drugs,0,2014,May,No
E01001572,Greenwich,Burglary,Burglary in a Dwelling,1,2016,Jul,Yes
E01001172,Croydon,Theft and Handling,Motor Vehicle Interference & Tampering,1,2016,Oct,Yes
E01000579,Brent,Drugs,Possession Of Drugs,0,2013,Feb,No
E01003441,Merton,Theft and Handling,Theft From Shops,0,2014,Sep,No
E01004535,Wandsworth,Burglary,Burglary in Other Buildings,0,2014,Oct,No
E01004344,Waltham Forest,Criminal Damage,Criminal Damage To Other Building,0,2014,Nov,No
E01004059,Southwark,Drugs,Possession Of Drugs,2,2015,Apr,Yes
E01003728,Redbridge,Violence Against the Person,Harassment,7,2015,Jun,Yes
E01003209,Lewisham,Drugs,Drug Trafficking,0,2013,Mar,No
E01000413,Bexley,Robbery,Business Property,0,2013,Jun,No
E01003954,Southwark,Violence Against the Person,Assault with Injury,1,2015,Feb,Yes
E01003894,Richmond upon Thames,Other Notifiable Offences,Other Notifiable,0,2015,Jan,No
E01001602,Greenwich,Violence Against the Person,Wounding/GBH,0,2014,May,No
E01004382,Waltham Forest,Robbery,Personal Property,0,2015,May,No
E01001962,Haringey,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2013,Feb,No
E01003535,Newham,Violence Against the Person,Wounding/GBH,0,2016,Jan,No
E01003050,Lambeth,Theft and Handling,Theft/Taking of Pedal Cycle,0,2013,Jun,No
E01002139,Harrow,Other Notifiable Offences,Other Notifiable,0,2015,Jun,No
E01001845,Hackney,Theft and Handling,Theft/Taking of Pedal Cycle,1,2014,May,Yes
E01003517,Newham,Theft and Handling,Theft From Shops,0,2013,Sep,No
E01000565,Brent,Criminal Damage,Criminal Damage To Dwelling,0,2014,Jul,No
E01001010,Croydon,Sexual Offences,Rape,0,2013,Feb,No
E01004340,Waltham Forest,Other Notifiable Offences,Going Equipped,0,2014,Jan,No
E01002751,Islington,Fraud or Forgery,Counted per Victim,0,2013,Aug,No
E01002067,Haringey,Violence Against the Person,Offensive Weapon,0,2015,May,No
E01003714,Redbridge,Violence Against the Person,Assault with Injury,0,2016,Oct,No
E01003631,Newham,Violence Against the Person,Offensive Weapon,0,2013,Dec,No
E01000096,Barking and Dagenham,Violence Against the Person,Offensive Weapon,0,2015,Feb,No
E01001275,Ealing,Theft and Handling,Theft From Shops,0,2013,Jul,No
E01000766,Bromley,Theft and Handling,Theft/Taking of Pedal Cycle,0,2014,Jul,No
E01004562,Wandsworth,Drugs,Possession Of Drugs,1,2015,Jul,Yes
E01002706,Islington,Criminal Damage,Other Criminal Damage,0,2016,Jun,No
E01001010,Croydon,Theft and Handling,Theft From Motor Vehicle,6,2016,Mar,Yes
E01003619,Newham,Burglary,Burglary in a Dwelling,3,2014,Jan,Yes
E01004684,Westminster,Violence Against the Person,Other violence,0,2013,Apr,No
E01002547,Hillingdon,Criminal Damage,Criminal Damage To Other Building,1,2013,Apr,Yes
E01000337,Bexley,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2014,May,No
E01001279,Ealing,Criminal Damage,Criminal Damage To Motor Vehicle,0,2013,Dec,No
E01000683,Bromley,Violence Against the Person,Wounding/GBH,0,2016,Sep,No
E01001741,Hackney,Other Notifiable Offences,Other Notifiable,0,2015,Sep,No
E01002282,Havering,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2015,Aug,No
E01004526,Wandsworth,Criminal Damage,Criminal Damage To Other Building,0,2014,May,No
E01002941,Kingston upon Thames,Drugs,Possession Of Drugs,0,2013,Oct,No
E01000411,Bexley,Other Notifiable Offences,Going Equipped,0,2014,May,No
E01000131,Barnet,Burglary,Burglary in Other Buildings,0,2016,Aug,No
E01001377,Ealing,Theft and Handling,Theft/Taking of Pedal Cycle,0,2016,Jul,No
E01033607,Westminster,Burglary,Burglary in Other Buildings,0,2014,Nov,No
E01001060,Croydon,Violence Against the Person,Common Assault,0,2016,Sep,No
E01002536,Hillingdon,Violence Against the Person,Wounding/GBH,0,2013,Nov,No
E01000890,Camden,Robbery,Personal Property,0,2014,Jul,No
E01002786,Islington,Drugs,Drug Trafficking,0,2015,Apr,No
E01004177,Sutton,Theft and Handling,Other Theft,1,2016,Jan,Yes
E01003031,Lambeth,Theft and Handling,Handling Stolen Goods,0,2014,Dec,No
E01000623,Brent,Theft and Handling,Theft From Motor Vehicle,1,2014,Aug,Yes
E01000536,Brent,Criminal Damage,Criminal Damage To Other Building,0,2015,Oct,No
E01002010,Haringey,Theft and Handling,Theft From Motor Vehicle,4,2015,Feb,Yes
E01001022,Croydon,Drugs,Possession Of Drugs,0,2013,Jul,No
E01000714,Bromley,Violence Against the Person,Wounding/GBH,0,2013,Feb,No
E01032769,Tower Hamlets,Criminal Damage,Criminal Damage To Other Building,1,2015,Oct,Yes
E01001722,Hackney,Theft and Handling,Other Theft,0,2014,Jun,No
E01001737,Hackney,Drugs,Possession Of Drugs,0,2013,Nov,No
E01002118,Harrow,Theft and Handling,Motor Vehicle Interference & Tampering,0,2015,Mar,No
E01002461,Hillingdon,Criminal Damage,Criminal Damage To Other Building,0,2015,Dec,No
E01000474,Brent,Drugs,Drug Trafficking,0,2014,Mar,No
E01004063,Southwark,Criminal Damage,Criminal Damage To Motor Vehicle,2,2014,Feb,Yes
E01003643,Redbridge,Violence Against the Person,Harassment,2,2013,Feb,Yes
E01002456,Hillingdon,Theft and Handling,Other Theft,2,2014,Jul,Yes
E01004659,Westminster,Criminal Damage,Criminal Damage To Motor Vehicle,0,2013,Feb,No
E01003910,Richmond upon Thames,Other Notifiable Offences,Other Notifiable,0,2013,Jun,No
E01000264,Barnet,Robbery,Personal Property,0,2016,Mar,No
E01002796,Islington,Violence Against the Person,Assault with Injury,0,2015,Apr,No
E01000249,Barnet,Theft and Handling,Other Theft Person,0,2014,Jul,No
E01002202,Harrow,Violence Against the Person,Other violence,0,2014,Mar,No
E01001199,Ealing,Violence Against the Person,Harassment,0,2013,Sep,No
E01001787,Hackney,Theft and Handling,Motor Vehicle Interference & Tampering,1,2014,Sep,Yes
E01002934,Kingston upon Thames,Other Notifiable Offences,Other Notifiable,0,2016,Feb,No
E01002970,Kingston upon Thames,Drugs,Possession Of Drugs,1,2015,Jan,Yes
E01033341,Lewisham,Drugs,Other Drugs,0,2015,Oct,No
E01000830,Bromley,Violence Against the Person,Harassment,0,2013,Jan,No
E01002465,Hillingdon,Criminal Damage,Criminal Damage To Other Building,0,2015,Jan,No
E01002398,Hillingdon,Robbery,Personal Property,0,2014,Jun,No
E01033576,Newham,Drugs,Drug Trafficking,0,2016,Jul,No
E01000955,Camden,Robbery,Personal Property,0,2016,Jun,No
E01002772,Islington,Theft and Handling,Motor Vehicle Interference & Tampering,0,2014,Aug,No
E01003659,Redbridge,Theft and Handling,Motor Vehicle Interference & Tampering,0,2015,Oct,No
E01001879,Hammersmith and Fulham,Theft and Handling,Other Theft Person,0,2016,Dec,No
E01001489,Enfield,Violence Against the Person,Offensive Weapon,0,2016,Sep,No
E01004313,Tower Hamlets,Theft and Handling,Motor Vehicle Interference & Tampering,0,2014,Jul,No
E01000787,Bromley,Criminal Damage,Criminal Damage To Other Building,0,2015,Oct,No
E01004753,Westminster,Theft and Handling,Theft From Shops,0,2014,Nov,No
E01002559,Hounslow,Theft and Handling,Other Theft,5,2016,Sep,Yes
E01002674,Hounslow,Theft and Handling,Other Theft,0,2013,Dec,No
E01003761,Redbridge,Robbery,Business Property,0,2014,Jan,No
E01002110,Harrow,Robbery,Personal Property,0,2015,Jan,No
E01003623,Newham,Theft and Handling,Theft/Taking of Pedal Cycle,0,2016,May,No
E01000439,Bexley,Theft and Handling,Theft From Motor Vehicle,1,2014,Feb,Yes
E01000464,Bexley,Violence Against the Person,Harassment,0,2016,Apr,No
E01001575,Greenwich,Theft and Handling,Handling Stolen Goods,0,2014,Apr,No
E01002963,Kingston upon Thames,Criminal Damage,Criminal Damage To Motor Vehicle,2,2014,Nov,Yes
E01002024,Haringey,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2015,Mar,No
E01000588,Brent,Violence Against the Person,Assault with Injury,1,2016,Jul,Yes
E01002242,Harrow,Criminal Damage,Other Criminal Damage,0,2013,Nov,No
E01003587,Newham,Theft and Handling,Other Theft Person,0,2016,Jul,No
E01004740,Westminster,Criminal Damage,Criminal Damage To Motor Vehicle,0,2016,Jan,No
E01002854,Kensington and Chelsea,Theft and Handling,Motor Vehicle Interference & Tampering,0,2014,Feb,No
E01002269,Havering,Robbery,Business Property,0,2014,Sep,No
E01002627,Hounslow,Violence Against the Person,Offensive Weapon,0,2015,Sep,No
E01000974,Camden,Burglary,Burglary in a Dwelling,1,2016,Apr,Yes
E01001277,Ealing,Criminal Damage,Criminal Damage To Other Building,1,2016,Mar,Yes
E01001307,Ealing,Theft and Handling,Theft From Motor Vehicle,2,2016,Dec,Yes
E01002032,Haringey,Fraud or Forgery,Counted per Victim,0,2015,Jul,No
E01003884,Richmond upon Thames,Theft and Handling,Theft From Motor Vehicle,0,2016,May,No
E01003703,Redbridge,Violence Against the Person,Wounding/GBH,0,2013,Sep,No
E01002202,Harrow,Other Notifiable Offences,Going Equipped,0,2016,Mar,No
E01003022,Lambeth,Violence Against the Person,Wounding/GBH,0,2014,Sep,No
E01002559,Hounslow,Criminal Damage,Criminal Damage To Dwelling,0,2015,Dec,No
E01002490,Hillingdon,Violence Against the Person,Offensive Weapon,0,2013,Oct,No
E01001502,Enfield,Theft and Handling,Motor Vehicle Interference & Tampering,0,2014,Feb,No
E01003852,Richmond upon Thames,Violence Against the Person,Wounding/GBH,0,2016,Apr,No
E01004258,Tower Hamlets,Criminal Damage,Criminal Damage To Other Building,0,2016,Apr,No
E01001579,Greenwich,Robbery,Business Property,0,2014,Oct,No
E01003829,Richmond upon Thames,Violence Against the Person,Harassment,1,2013,Jun,Yes
E01003649,Redbridge,Violence Against the Person,Wounding/GBH,0,2014,Sep,No
E01001517,Enfield,Theft and Handling,Handling Stolen Goods,0,2014,Apr,No
E01000842,Camden,Theft and Handling,Handling Stolen Goods,0,2015,Feb,No
E01002647,Hounslow,Violence Against the Person,Assault with Injury,2,2015,Sep,Yes
E01003299,Lewisham,Violence Against the Person,Murder,0,2013,Sep,No
E01000501,Brent,Theft and Handling,Theft/Taking of Pedal Cycle,0,2013,Jul,No
E01004523,Wandsworth,Violence Against the Person,Murder,0,2013,May,No
E01000942,Camden,Robbery,Personal Property,1,2013,Sep,Yes
E01000260,Barnet,Theft and Handling,Other Theft,0,2015,May,No
E01001012,Croydon,Violence Against the Person,Harassment,1,2016,Dec,Yes
E01002663,Hounslow,Drugs,Drug Trafficking,0,2016,Aug,No
E01000652,Bromley,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2016,Dec,No
E01001614,Greenwich,Burglary,Burglary in a Dwelling,1,2014,Aug,Yes
E01004486,Wandsworth,Other Notifiable Offences,Other Notifiable,0,2014,Feb,No
E01003047,Lambeth,Drugs,Drug Trafficking,0,2016,Nov,No
E01001665,Greenwich,Burglary,Burglary in a Dwelling,0,2013,Mar,No
E01004525,Wandsworth,Criminal Damage,Criminal Damage To Dwelling,1,2013,Nov,Yes
E01004121,Sutton,Theft and Handling,Other Theft,0,2016,Nov,No
E01000644,Brent,Robbery,Business Property,0,2014,Apr,No
E01002346,Havering,Other Notifiable Offences,Going Equipped,0,2015,Feb,No
E01004650,Westminster,Robbery,Personal Property,0,2016,Jun,No
E01004572,Wandsworth,Robbery,Business Property,0,2016,Mar,No
E01002213,Harrow,Theft and Handling,Theft/Taking of Pedal Cycle,1,2014,Mar,Yes
E01000551,Brent,Criminal Damage,Criminal Damage To Other Building,0,2013,Jan,No
E01002210,Harrow,Theft and Handling,Other Theft,0,2015,Sep,No
E01003139,Lambeth,Violence Against the Person,Assault with Injury,0,2014,Jul,No
E01002440,Hillingdon,Burglary,Burglary in a Dwelling,0,2013,Dec,No
E01002788,Islington,Theft and Handling,Other Theft,2,2015,Jul,Yes
E01003025,Lambeth,Other Notifiable Offences,Other Notifiable,0,2014,Mar,No
E01000213,Barnet,Drugs,Other Drugs,0,2014,Nov,No
E01004357,Waltham Forest,Robbery,Personal Property,2,2016,Jan,Yes
E01003054,Lambeth,Violence Against the Person,Common Assault,2,2016,Sep,Yes
E01001377,Ealing,Violence Against the Person,Other violence,1,2015,Jun,Yes
E01004400,Waltham Forest,Theft and Handling,Handling Stolen Goods,0,2015,Oct,No
E01002409,Hillingdon,Theft and Handling,Other Theft,2,2014,Jul,Yes
E01000683,Bromley,Robbery,Business Property,1,2015,Feb,Yes
E01004412,Waltham Forest,Burglary,Burglary in Other Buildings,1,2013,Nov,Yes
E01001910,Hammersmith and Fulham,Sexual Offences,Other Sexual,0,2016,Nov,No
E01003073,Lambeth,Violence Against the Person,Assault with Injury,0,2014,Mar,No
E01003490,Newham,Robbery,Business Property,0,2013,Aug,No
E01002593,Hounslow,Robbery,Business Property,0,2016,Feb,No
E01002346,Havering,Robbery,Business Property,0,2015,Jun,No
E01000436,Bexley,Violence Against the Person,Offensive Weapon,0,2016,Nov,No
E01003582,Newham,Theft and Handling,Other Theft Person,0,2015,Apr,No
E01003215,Lewisham,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2016,Feb,No
E01001534,Enfield,Theft and Handling,Handling Stolen Goods,0,2014,Apr,No
E01001142,Croydon,Theft and Handling,Theft From Shops,0,2013,Mar,No
E01003120,Lambeth,Sexual Offences,Rape,0,2013,Oct,No
E01003090,Lambeth,Criminal Damage,Criminal Damage To Motor Vehicle,0,2014,Apr,No
E01004207,Tower Hamlets,Drugs,Possession Of Drugs,0,2014,Dec,No
E01004595,Wandsworth,Robbery,Business Property,0,2015,Oct,No
E01004495,Wandsworth,Violence Against the Person,Wounding/GBH,1,2015,Jun,Yes
E01002297,Havering,Violence Against the Person,Offensive Weapon,0,2016,Aug,No
E01001218,Ealing,Criminal Damage,Criminal Damage To Motor Vehicle,0,2016,Dec,No
E01000585,Brent,Violence Against the Person,Common Assault,0,2013,Jan,No
E01002951,Kingston upon Thames,Criminal Damage,Criminal Damage To Dwelling,0,2014,Feb,No
E01001503,Enfield,Drugs,Possession Of Drugs,0,2014,Apr,No
E01000370,Bexley,Burglary,Burglary in Other Buildings,0,2016,Mar,No
E01004414,Waltham Forest,Theft and Handling,Other Theft Person,0,2013,Oct,No
E01001807,Hackney,Violence Against the Person,Assault with Injury,0,2015,May,No
E01002065,Haringey,Robbery,Personal Property,0,2014,Nov,No
E01002841,Kensington and Chelsea,Criminal Damage,Criminal Damage To Dwelling,1,2014,Mar,Yes
E01000098,Barking and Dagenham,Violence Against the Person,Other violence,0,2016,Apr,No
E01004527,Wandsworth,Criminal Damage,Criminal Damage To Motor Vehicle,0,2013,Feb,No
E01003266,Lewisham,Theft and Handling,Theft From Motor Vehicle,1,2015,Nov,Yes
E01003249,Lewisham,Violence Against the Person,Offensive Weapon,0,2015,May,No
E01000375,Bexley,Theft and Handling,Other Theft,0,2014,Jul,No
E01001436,Enfield,Violence Against the Person,Common Assault,0,2016,Nov,No
E01003827,Richmond upon Thames,Criminal Damage,Criminal Damage To Other Building,0,2014,May,No
E01004743,Westminster,Criminal Damage,Other Criminal Damage,1,2016,Sep,Yes
E01003238,Lewisham,Theft and Handling,Handling Stolen Goods,0,2014,Nov,No
E01000436,Bexley,Criminal Damage,Other Criminal Damage,0,2016,Sep,No
E01003650,Redbridge,Robbery,Personal Property,0,2014,Oct,No
E01001613,Greenwich,Criminal Damage,Criminal Damage To Dwelling,0,2016,Jan,No
E01001780,Hackney,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2013,Jul,No
E01000581,Brent,Other Notifiable Offences,Other Notifiable,0,2016,Mar,No
E01002822,Kensington and Chelsea,Violence Against the Person,Assault with Injury,1,2015,Feb,Yes
E01000455,Bexley,Robbery,Business Property,0,2016,Apr,No
E01002451,Hillingdon,Violence Against the Person,Offensive Weapon,0,2015,Apr,No
E01002714,Islington,Criminal Damage,Criminal Damage To Motor Vehicle,0,2014,Dec,No
E01001400,Enfield,Violence Against the Person,Other violence,0,2014,Jun,No
E01001758,Hackney,Burglary,Burglary in Other Buildings,0,2013,Apr,No
E01000857,Camden,Theft and Handling,Theft From Shops,0,2016,Nov,No
E01002150,Harrow,Other Notifiable Offences,Going Equipped,0,2013,Aug,No
E01003521,Newham,Other Notifiable Offences,Other Notifiable,1,2016,Feb,Yes
E01004050,Southwark,Burglary,Burglary in Other Buildings,0,2013,Mar,No
E01000592,Brent,Criminal Damage,Criminal Damage To Motor Vehicle,0,2016,Aug,No
E01002518,Hillingdon,Criminal Damage,Criminal Damage To Motor Vehicle,0,2013,May,No
E01001124,Croydon,Theft and Handling,Theft/Taking Of Motor Vehicle,0,2014,May,No
E01002465,Hillingdon,Criminal Damage,Criminal Damage To Motor Vehicle,1,2014,Dec,Yes
E01004734,Westminster,Burglary,Burglary in a Dwelling,0,2014,Aug,No
E01002664,Hounslow,Criminal Damage,Other Criminal Damage,0,2013,May,No
E01002060,Haringey,Criminal Damage,Criminal Damage To Motor Vehicle,0,2015,May,No
